전체 순번,청구 회차,NO,Voyage No,SUBJECT,INVOICE NUMBER,INVOICE DATE,INVOICE DATE_YEAR_MONTH,COST MAIN,COST CENTER A,COST CENTER B,PRICE CENTER,AGENCY_FEE_FOR_CARGO_CLEARANCE_AMOUNT,AGENCY_FEE_FOR_BERTHING_ARRANGEMENT_AMOUNT,AGENCY_FEE_FOR_FW_SUPPLY_ARRANGEMENT_AMOUNT,AGENCY_FOR_ARRANGEMENT_PTW_AMOUNT,YARD_AMOUNT,OFCO_HANDLING_FEE_AMOUNT,SUPPLY_WATER_5001IG_AMOUNT,FORKLIFT_HIRE_CHARGE_AMOUNT,FORKLIFT_MOB_DE_MOB_CHARGE_AMOUNT,CONSUMABLES_AMOUNT,DIESEL_VESSEL_AMOUNT,DOCUMENT_PROCESSING_CHARGE_AMOUNT,BULK_MATERIAL_SOLIDS_A_PARCEL_SIZE_0_10_001_TONS_DIRECT_DELIVERY_AMOUNT,BULK_MATERIAL_BAGGED_CARGO_14_AMOUNT,BULK_MATERIAL_BAGGED_CARGO_15_AMOUNT,BULK_MATERIAL_BAGGED_CARGO_16_AMOUNT,BULK_MATERIAL_BAGGED_CARGO_19_AMOUNT,PEC_CHANGES_AMOUNT,ANCHORAGE_FEES_FOR_NON_CARGO_VESSELS_AMOUNT,CHANNEL_TRANSIT_CROSSING_REQUEST_AMOUNT,CHANNEL_CROSSING_CHARGES_FOR_VESSELS_WITH_1000_TO_3_001_GT_AMOUNT,GENERAL_WASTE_SERVICE_AMOUNT,PORT_DUES_FOR_VESSELS_WITH_ABOVE_1_000_UP_TO_3_001GT_AMOUNT,BUNKERING_LUBE_OIL_SLUDGE_SULPHUR_BILGE_TRANSFER_BUNKERING_PERMIT_AMOUNT,PORT_DUE_CARGO_AMOUNT,WASTE_HANDLING_AMOUNT,BERTHING_SHIFTING_AMOUNT,PILOTAGE_AMOUNT,PILOT_LAUNCH_AMOUNT,GENERAL_CARGO_AMOUNT,GATE_PASS_AMOUNT,PORT_DUE_AMOUNT,WASTE_HANDLING2_AMOUNT,BUNKERING_AMOUNT,HEAVY_LIFT_20FRT_PROJECT_AMOUNT,MANPOWER_RIGGER_AMOUNT,MANPOWER_BANKSMAN_AMOUNT,MANPOWER_FOREMAN_AMOUNT,MANPOWER_SUPERVISOR_AMOUNT,EQUIPMENT_75TON_CRANE_AMOUNT,EQUIPMENT_100TON_CRAN_AMOUNT,EQUIPMENT_150TON_CRANE_AMOUNT,EQUIPMENT_SPREAD_AMOUNT,OTHERS_AMOUNT,TOTAL_AMOUNT
627,8,36,HVDC-AGI-GRM-J71-050,Agency fee: Cargo Clearance – Trip,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR CC,AGENCY FEE FOR CARGO CLEARANCE,500.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
628,8,37,HVDC-AGI-GRM-J71-050,Agency fee: Berthing Arrangement / Channel Transit Permission / Pilot Arrangement,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR BA,AGENCY FEE FOR BERTHING ARRANGEMENT,0.0,1800,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
629,8,38,HVDC-AGI-GRM-J71-050,SAFEEN INV-44950 – Berthing / Unberthing & Pilotage – Rot# 2504053431,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE,CHANNEL TRANSIT CHARGES,CHANNEL TRANSIT CHARGES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,4000,2000.0,640,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6640.0
630,8,39,HVDC-AGI-GRM-J71-050,ADP INV-45253 – Port Dues & Services,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE,PORT DUES & SERVICES CHARGES,PORT DUES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,150,1250.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0
631,8,40,HVDC-AGI-GRM-J71-050,ADP INV04250504352 – PHC – 1st Trip,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE(PORT DUES & SERVICES CHARGES),PORT HANDLING CHARGE,BULK MATERIAL,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35,0.0,0.0,0,0.0,22420.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22455.0
632,8,41,HVDC-AGI-GRM-J71-050,Agency fee: Cargo Clearance – Trip,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR CC,AGENCY FEE FOR CARGO CLEARANCE,500.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
633,8,42,HVDC-AGI-GRM-J71-050,"Equipment charges: 150 T Crane (15-Apr-2025, 4.5 h @ AED 850/h)",OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT_EQUPIMENT,CONTRACT_EQUIPMENT,BULK CARGO_EQUIPMENT,150TON CRANE,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3824.98,0.0,0.0,3824.98
634,8,43,HVDC-AGI-GRM-J71-050,"Forklift charges: 15 T (15-Apr-2025, 4.5 h @ AED 375/h)",OFCO-INV-0000-181,2025-04-01,2025-04-01,AT COST,AT COST,AT COST(FORKLIFT),FOLK LIFT HIRE CHARGE,0.0,0,0,0.0,0.0,0.0,0.0,1687.51,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.51
635,8,44,HVDC-AGI-GRM-J71-050,"Man-power: 1 Supervisor (15-Apr-2025, 4.5 h @ AED 147/h)",OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT_MANPOWER,CONTRACT_MANPOWER,BULK CARGO_MANPOWER,Supervisor,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,661.49,0.0,0.0,0.0,0.0,0.0,661.49
636,8,45,HVDC-AGI-GRM-J71-050,"Man-power: 1 Foreman (15-Apr-2025, 4.5 h @ AED 62/h)",OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT_MANPOWER,CONTRACT_MANPOWER,BULK CARGO_MANPOWER,Foreman,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0
637,8,46,HVDC-AGI-GRM-J71-050,"Man-power: 5 Riggers (15-Apr-2025, 4.5 h @ AED 45/h)",OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT_MANPOWER,CONTRACT_MANPOWER,BULK CARGO_MANPOWER,RIGGER,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1012.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.51
638,8,47,HVDC-AGI-GRM-J71-050,"Man-power: 1 Banksman (15-Apr-2025, 4.5 h @ AED 62/h)",OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT_MANPOWER,CONTRACT_MANPOWER,BULK CARGO_MANPOWER,Banksman,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0
639,8,48,HVDC-AGI-J71-004,Agency fee: Berthing Arrangement / Channel Transit Permission / Pilot Arrangement,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR BA,AGENCY FEE FOR BERTHING ARRANGEMENT,0.0,1800,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
640,8,49,HVDC-AGI-J71-004,SAFEEN INV-46595 – Channel Crossing – Rot# 2503123510,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE,CHANNEL TRANSIT CHARGES,CHANNEL TRANSIT CHARGES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,100,3091.25,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191.25
641,8,50,HVDC-AGI-J71-004,SAFEEN INV-44360 – Channel Crossing – Rot# 2503123510,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE,CHANNEL TRANSIT CHARGES,CHANNEL TRANSIT CHARGES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,100,3091.25,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191.25
642,8,51,HVDC-AGI-J71-004,ADP INV-46850 – Port Dues & Services,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE,PORT DUES & SERVICES CHARGES,PORT DUES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,300,2500.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0
643,8,52,HVDC-AGI-J71-004,Supply of 5000 IG FW on 18-Apr-2025,OFCO-INV-0000-181,2025-04-01,2025-04-01,AT COST,AT COST,AT COST(WATER SUPPLY),SUPPLY WATER 5000IG,0.0,0,0,0.0,0.0,0.0,454.58,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.58
644,8,53,HVDC-AGI-J71-004,Agency fee: Arranging FW Supply on 18-Apr-2025,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR FW SA,AGENCY_FEE_FOR_FW_SUPPLY_ARRANGEMENT,0.0,0,200,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
645,8,54,HVDC-AGI-J71-007,Agency fee: Berthing Arrangement / Channel Transit Permission / Pilot Arrangement,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR BA,AGENCY FEE FOR BERTHING ARRANGEMENT,0.0,1800,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
646,8,55,HVDC-AGI-J71-007,SAFEEN INV-49127 – Berthing & Unberthing / Channel Crossing – Rot# 2503123598,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE,CHANNEL TRANSIT CHARGES,CHANNEL TRANSIT CHARGES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,200,3091.25,640,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3931.25
647,8,56,HVDC-AGI-J71-007,SAFEEN INV-49128 – Channel Crossing – Rot# 2503123598,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE,BULK CARGO HANDLING CHARGES,BULK MATERIAL,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,100,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
648,8,57,HVDC-AGI-J71-007,ADP INV-49597 – Port Dues & Services,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE,PORT DUES & SERVICES CHARGES,PORT DUES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,300,2500.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0
649,8,58,HVDC-AGI-J71-007,ADP INV03250400326 – PHC – 1st Trip,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE,BULK CARGO HANDLING CHARGES,BULK MATERIAL,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,6611.86,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6611.86
650,8,59,HVDC-AGI-J71-007,ADP INV03250400325 – PHC – 1st Trip,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE,BULK CARGO HANDLING CHARGES,BULK MATERIAL,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,5943.42,0.0,0.0,0,0.0,1089.54,0.0,0.0,0.0,0.0,11200.0,0.0,0.0,0.0,3537.0,21769.96
651,8,60,HVDC-AGI-J71-007,Agency fee: Port Crane Arrangement,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR PASS ARRG,DOCUMENT PROCESSING CHARGE,0.0,0,0,0.0,0.0,400.1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.1
652,8,61,HVDC-AGI-J71-007,Agency fee: Cargo Clearance – Trip,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR CC,AGENCY FEE FOR CARGO CLEARANCE,500.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
653,8,62,HVDC-AGI-J71-007,Supply of 5000 IG FW on 28-Apr-2025,OFCO-INV-0000-181,2025-04-01,2025-04-01,AT COST,AT COST,AT COST(WATER SUPPLY),SUPPLY WATER 5000IG,0.0,0,0,0.0,0.0,0.0,454.58,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.58
654,8,63,HVDC-AGI-J71-007,Agency fee: Arranging FW Supply on 28-Apr-2025,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR FW SA,AGENCY_FEE_FOR_FW_SUPPLY_ARRANGEMENT,0.0,0,200,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
655,8,64,HVDC-AGI-J71-007,Agency fee: Berthing Arrangement / Channel Transit Permission / Pilot Arrangement,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR BA,AGENCY FEE FOR BERTHING ARRANGEMENT,0.0,1800,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
656,8,65,HVDC-AGI-J71-007,SAFEEN INV-48158 – Channel Crossing – Rot# 2503123786,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE,BULK CARGO HANDLING CHARGES,BULK MATERIAL,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,200,3091.25,640,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3931.25
657,8,66,HVDC-AGI-J71-007,ADP INV-48302 – Port Dues & Services,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE,PORT DUES & SERVICES CHARGES,PORT DUES,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,450,3750.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0
658,8,67,HVDC-AGI-J71-007,ADP INV03250400343 – Port Crane – 1st Trip,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT_EQUPIMENT,PORT HANDLING CHARGE(PORT DUES & SERVICES CHARGES),PORT HANDLING CHARGE,PHC(BULK CARGO_EQUIPMENT),0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,1100.0,3500.0
659,8,68,HVDC-AGI-J71-007,Agency fee: Port Crane Arrangement,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR PASS ARRG,DOCUMENT PROCESSING CHARGE,0.0,0,0,0.0,0.0,200.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
660,8,69,HVDC-AGI-J71-007,ADP INV03250500398 – PHC & Port Mobile Crane – 1st Trip,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE(PORT DUES & SERVICES CHARGES),PORT HANDLING CHARGE,PHC(BULK CARGO_EQUIPMENT),0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,5873.0,0.0,0.0,0,0.0,3221.92,0.0,0.0,0.0,0.0,18400.0,0.0,0.0,0.0,9635.01,37129.93
661,8,70,HVDC-AGI-J71-007,Agency fee: Port Crane Arrangement,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR PASS ARRG,DOCUMENT PROCESSING CHARGE,0.0,0,0,0.0,0.0,600.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0
662,8,71,HVDC-AGI-J71-007,ADP INV032500397 – PHC & Port Mobile Crane – 1st Trip,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE(PORT DUES & SERVICES CHARGES),PORT HANDLING CHARGE,PHC(BULK CARGO_EQUIPMENT),0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35,0.0,0.0,0,5220.45,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,3826.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9081.48
663,8,72,HVDC-AGI-J71-007,Agency fee: Cargo Clearance – Trip,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR CC,AGENCY FEE FOR CARGO CLEARANCE,500.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
664,8,73,HVDC-AGI-J71-007,Yard Storage – Monthly Rental (01-04-2025 ~ 30-04-2025),OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,CONTRACT(YARD),YARD,0.0,0,0,0.0,75000.02,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.02
665,8,74,HVDC-AGI-J71-007,Agency fee: Berthing Arrangement / Channel Transit Permission / Pilot Arrangement,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR BA,AGENCY FEE FOR BERTHING ARRANGEMENT,0.0,1800,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
666,8,75,HVDC-AGI-J71-007,SAFEEN INV-48147 – Channel Crossing – Rot# 2503124026,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE,BULK CARGO HANDLING CHARGES,BULK MATERIAL,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,3091.25,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3091.25
667,8,76,HVDC-AGI-J71-007,SAFEEN INV-48148 – Administration – Rot# 2503124026,OFCO-INV-0000-181,2025-04-01,2025-04-01,PORT HANDLING,PORT HANDLING CHARGE,BULK CARGO HANDLING CHARGES,BULK MATERIAL,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,100,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
668,8,77,HVDC-AGI-J71-007,Pass Arrangement (see attached summary),OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR PASS ARRG,DOCUMENT PROCESSING CHARGE,0.0,0,0,0.0,0.0,6620.01,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6620.01
669,8,78,HVDC-AGI-J71-007,OFCO Handling Fees – Port Charges Trip,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,OFCO HF,OFCO HANDLING FEE,0.0,0,0,0.0,0.0,21194.84,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21194.84
670,8,79,HVDC-AGI-J71-007,Agency Fee: Gate Pass Arrangement,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR PASS ARRG,DOCUMENT PROCESSING CHARGE,0.0,0,0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
671,8,80,HVDC-AGI-J71-007,Agency Fee: Equipment Pass Arrangement,OFCO-INV-0000-181,2025-04-01,2025-04-01,CONTRACT,CONTRACT,AF FOR PASS ARRG,DOCUMENT PROCESSING CHARGE,0.0,0,0,0.0,0.0,1650.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0
